CUSEC_origen;centro_id;CUSEC_servicio;distancia
0929201001;1518;0927401001;25576,519
0929201001;1276;0990601001;22382,376
0929201001;724;0990701001;28666,108
0929401001;104;0919401001;7693,771
0929401001;1502;0919401001;7693,771
0929401001;1403;0938401001;8467,722
0929401001;1251;0902301001;28094,612
0929401001;1101;0911301001;22415,013
0929401001;1474;0915101001;26110,518
0929401001;703;0925001001;29034,512
0929401001;737;0935001001;21220,252
0929401001;108;0936901001;21371,952
0929401001;329;0936901001;21371,952
0929401001;1365;0939001001;19346,006
0929501001;1101;0911301001;8050,842
0929501001;1474;0915101001;27513,838
0929501001;371;0917401001;25394,153
0929501001;104;0919401001;23074,158
0929501001;1502;0919401001;23074,158
0929501001;1426;0933001001;21795,844
0929501001;1403;0938401001;28539,780
0929701001;1498;0937701001;3484,432
0929701001;133;0905902002;12748,259
0929701001;1284;0905902002;12748,259
0929701001;732;0905902005;12510,855
0929701001;1530;0905903003;11535,554
0929701001;121;0905903005;8448,655
0929701001;1270;0905903005;8448,655
0929701001;351;0905903008;11263,767
0929701001;387;0905905005;12792,844
0929701001;260;0905905007;13217,922
0929701001;145;0905905013;13512,682
0929701001;365;0905905013;13512,682
0929701001;648;0905905017;13320,229
0929701001;1508;0905905027;12962,364
0929701001;435;0905905041;14116,628
0929701001;1477;0905905043;13754,910
0929701001;1294;0905905045;14047,003
0929701001;694;0905906011;13129,647
0929701001;1529;0905908003;11829,947
0929701001;380;0905909003;14839,901
0929701001;151;0905909038;14261,895
0929701001;1445;0905909042;14462,054
0929701001;1539;0943401001;12545,229
0929701001;656;0943901001;8105,285
0929701001;471;0990201001;12232,217
0929701001;724;0990701001;8472,019
0929701001;1251;0902301001;15804,225
0929701001;652;0905907007;16378,833
0929701001;1427;0905909035;15420,401
0929701001;356;0905909041;15447,409
0929701001;1107;0905909044;15049,300
0929701001;1253;0908601001;22847,120
0929701001;1257;0908601001;22847,120
0929701001;396;0909101001;26544,076
0929701001;703;0925001001;18845,567
0929701001;276;0936301001;15320,148
0929701001;349;0942701001;20703,843
0929701001;1276;0990601001;25060,208
0929801001;323;0904801001;14871,027
0929801001;635;0905601001;11085,143
0929801001;361;0905601003;11842,879
0929801001;687;0925101001;12172,887
0929801001;272;0921902001;24737,298
0929801001;1456;0921902006;25622,881
0929801001;83;0921903004;25150,436
0929801001;699;0921903004;25150,436
0929801001;1346;0921903004;25150,436
0929801001;369;0921903011;25645,283
0929801001;1291;0921903016;25244,798
0929801001;1342;0921903016;25244,798
0929801001;384;0921904002;24258,387
0929801001;716;0923801001;24209,314
0929801001;1518;0927401001;26259,869
0929801001;466;0941201001;27365,308
0930101001;133;0905902002;7852,861
0930101001;1284;0905902002;7852,861
0930101001;732;0905902005;7696,778
0930101001;1530;0905903003;8252,773
0930101001;121;0905903005;7920,103
0930101001;1270;0905903005;7920,103
0930101001;351;0905903008;8360,518
0930101001;387;0905905005;7458,714
0930101001;260;0905905007;7483,015
0930101001;145;0905905013;6933,725
0930101001;365;0905905013;6933,725
0930101001;648;0905905017;6766,087
0930101001;1508;0905905027;7914,999
0930101001;435;0905905041;6068,529
0930101001;1477;0905905043;5736,455
0930101001;1294;0905905045;6532,268
0930101001;694;0905906011;8971,519
0930101001;652;0905907007;9432,778
0930101001;1529;0905908003;10604,227
0930101001;380;0905909003;6583,581
0930101001;1427;0905909035;7259,045
0930101001;151;0905909038;6459,081
0930101001;356;0905909041;5881,473
0930101001;1445;0905909042;6305,490
0930101001;1107;0905909044;7519,636
0930101001;1253;0908601001;13889,480
0930101001;1257;0908601001;13889,480
0930101001;1498;0937701001;12867,756
0930101001;1539;0943401001;13354,493
0930101001;656;0943901001;11789,213
0930101001;471;0990201001;13551,283
0930101001;724;0990701001;6144,274
0930101001;1251;0902301001;19605,945
0930101001;390;0917701001;21916,442
0930101001;276;0936301001;29027,774
0930101001;349;0942701001;29258,096
0930101001;1276;0990601001;15926,513
0930201001;371;0917401001;14578,427
0930201001;1412;0942501001;11046,109
0930201001;999;4216401001;11784,204
0930201001;1464;4216401001;11784,204
0930201001;733;0928901001;15563,084
0930201001;1426;0933001001;17703,030
0930201001;628;4205501001;15992,975
0930201001;125;4206901001;28108,843
0930201001;1466;4206901001;28108,843
0930201001;134;4207801001;23699,406
0930201001;1526;4207801001;23699,406
0930201001;1404;4212901001;16486,224
0930301001;323;0904801001;14315,084
0930301001;1518;0927401001;7117,761
0930301001;635;0905601001;24151,672
0930301001;361;0905601003;27400,611
0930301001;1253;0908601001;24380,724
0930301001;1257;0908601001;24380,724
0930301001;390;0917701001;17754,670
0930301001;1426;0933001001;29406,799
0930401001;1498;0937701001;3879,889
0930401001;1251;0902301001;12750,243
0930401001;133;0905902002;12970,121
0930401001;1284;0905902002;12970,121
0930401001;732;0905902005;12790,434
0930401001;1530;0905903003;11690,804
0930401001;121;0905903005;9384,956
0930401001;1270;0905903005;9384,956
0930401001;351;0905903008;11404,421
0930401001;387;0905905005;13135,824
0930401001;260;0905905007;13542,695
0930401001;145;0905905013;13996,235
0930401001;365;0905905013;13996,235
0930401001;648;0905905017;13856,413
0930401001;1508;0905905027;13159,813
0930401001;435;0905905041;14843,070
0930401001;1477;0905905043;14576,705
0930401001;1294;0905905045;14643,716
0930401001;694;0905906011;12997,948
0930401001;1529;0905908003;11157,994
0930401001;151;0905909038;14881,111
0930401001;1539;0943401001;10951,836
0930401001;656;0943901001;7191,148
0930401001;724;0990701001;11182,896
0930401001;652;0905907007;16300,626
0930401001;380;0905909003;15439,932
0930401001;1427;0905909035;15865,394
0930401001;356;0905909041;16265,943
0930401001;1445;0905909042;15127,154
0930401001;1107;0905909044;15400,537
0930401001;1253;0908601001;22579,203
0930401001;1257;0908601001;22579,203
0930401001;396;0909101001;24625,207
0930401001;703;0925001001;15101,465
0930401001;737;0935001001;27041,586
0930401001;276;0936301001;15864,381
0930401001;349;0942701001;23632,062
0930401001;471;0990201001;16296,153
0930401001;1276;0990601001;28748,509
0930601001;118;3400402001;11721,303
0930601001;1357;3400402001;11721,303
0930601001;403;3400501001;7625,695
0930601001;1484;3408301001;14107,244
0930601001;634;0921101001;28713,904
0930601001;349;0942701001;25476,628
0930601001;692;3402701001;22991,036
0930601001;409;3405601001;29964,464
0930701001;323;0904801001;10519,936
0930701001;635;0905601001;24339,499
0930701001;361;0905601003;26949,683
0930701001;384;0921904002;28266,112
0930701001;687;0925101001;26218,877
0930701001;1518;0927401001;16038,180
0930801001;323;0904801001;7546,002
0930801001;635;0905601001;18551,039
0930801001;361;0905601003;21013,905
0930801001;272;0921902001;28712,543
0930801001;1456;0921902006;29813,053
0930801001;83;0921903004;28846,289
0930801001;699;0921903004;28846,289
0930801001;1346;0921903004;28846,289
0930801001;369;0921903011;29422,457
0930801001;1291;0921903016;29081,046
0930801001;1342;0921903016;29081,046
0930801001;384;0921904002;26633,279
0930801001;687;0925101001;21477,588
0930801001;1518;0927401001;17147,512
0930901001;134;4207801001;4232,603
0930901001;1526;4207801001;4232,603
0930901001;733;0928901001;6270,351
0930901001;1412;0942501001;8441,016
0930901001;125;4206901001;9672,424
0930901001;1466;4206901001;9672,424
0930901001;1404;4212901001;12270,552
0930901001;1426;0933001001;26184,222
0930901001;628;4205501001;17947,503
0930901001;999;4216401001;16302,983
0930901001;1464;4216401001;16302,983
0930901001;1266;4217302012;20232,378
0930901001;1461;4217302012;20232,378
0930901001;1307;4221501001;17068,935
0930901001;1405;4221501001;17068,935
0931001001;635;0905601001;5682,790
0931001001;361;0905601003;6489,500
0931001001;323;0904801001;19067,125
0931001001;435;0905905041;29089,962
0931001001;1477;0905905043;29173,970
0931001001;1294;0905905045;29467,308
0931001001;652;0905907007;29789,698
0931001001;380;0905909003;28815,023
0931001001;1427;0905909035;28789,665
0931001001;151;0905909038;29234,960
0931001001;356;0905909041;27738,124
0931001001;1445;0905909042;28954,254
0931001001;1107;0905909044;29342,235
0931001001;1253;0908601001;27262,531
0931001001;1257;0908601001;27262,531
0931001001;390;0917701001;27969,356
0931001001;716;0923801001;23003,870
0931001001;687;0925101001;26549,799
0931001001;1518;0927401001;26510,111
0931001001;1276;0990601001;23838,560
0931101001;1101;0911301001;4040,362
0931101001;371;0917401001;28289,131
0931101001;390;0917701001;26640,296
0931101001;104;0919401001;23828,336
0931101001;1502;0919401001;23828,336
0931101001;1426;0933001001;18657,173
0931101001;1403;0938401001;29871,102
0931201001;1426;0933001001;7261,050
0931201001;1101;0911301001;16224,928
0931201001;371;0917401001;22120,044
0931201001;733;0928901001;24856,006
0931201001;1412;0942501001;23914,530
0931201001;999;4216401001;29254,448
0931201001;1464;4216401001;29254,448
0931401001;1253;0908601001;12912,832
0931401001;1257;0908601001;12912,832
0931401001;390;0917701001;8450,769
0931401001;1251;0902301001;19135,396
0931401001;133;0905902002;20836,778
0931401001;1284;0905902002;20836,778
0931401001;732;0905902005;21114,405
0931401001;1530;0905903003;21631,759
0931401001;121;0905903005;24968,930
0931401001;1270;0905903005;24968,930
0931401001;351;0905903008;21821,118
0931401001;387;0905905005;21038,255
0931401001;260;0905905007;20709,172
0931401001;145;0905905013;20868,116
0931401001;365;0905905013;20868,116
0931401001;648;0905905017;21112,036
0931401001;1508;0905905027;20636,166
0931401001;435;0905905041;21140,166
0931401001;1477;0905905043;21597,360
0931401001;1294;0905905045;20826,991
0931401001;694;0905906011;19942,283
0931401001;652;0905907007;17584,210
0931401001;1529;0905908003;20477,970
0931401001;380;0905909003;20388,663
0931401001;1427;0905909035;19614,812
0931401001;151;0905909038;20764,420
0931401001;356;0905909041;20759,122
0931401001;1445;0905909042;20781,034
0931401001;1107;0905909044;19577,478
0931401001;1101;0911301001;15814,380
0931401001;104;0919401001;25564,412
0931401001;1502;0919401001;25564,412
0931401001;1426;0933001001;27565,641
0931401001;1498;0937701001;28613,069
0931401001;1539;0943401001;19599,401
0931401001;656;0943901001;23992,256
0931401001;724;0990701001;28844,028
0931501001;1251;0902301001;8085,589
0931501001;133;0905902002;13228,292
0931501001;1284;0905902002;13228,292
0931501001;732;0905902005;13464,917
0931501001;1530;0905903003;13490,381
0931501001;351;0905903008;13571,281
0931501001;387;0905905005;13567,923
0931501001;260;0905905007;13406,122
0931501001;145;0905905013;13851,737
0931501001;365;0905905013;13851,737
0931501001;648;0905905017;14054,862
0931501001;1508;0905905027;13092,655
0931501001;435;0905905041;14621,896
0931501001;1477;0905905043;14977,785
0931501001;1294;0905905045;14166,740
0931501001;694;0905906011;12101,029
0931501001;652;0905907007;11413,092
0931501001;1529;0905908003;11576,512
0931501001;380;0905909003;14129,142
0931501001;1427;0905909035;13520,532
0931501001;151;0905909038;14229,138
0931501001;356;0905909041;14987,423
0931501001;1445;0905909042;14384,179
0931501001;1107;0905909044;13190,930
0931501001;1253;0908601001;11427,402
0931501001;1257;0908601001;11427,402
0931501001;390;0917701001;14648,708
0931501001;1539;0943401001;9752,278
0931501001;656;0943901001;14236,901
0931501001;121;0905903005;16364,035
0931501001;1270;0905903005;16364,035
0931501001;1101;0911301001;21738,965
0931501001;104;0919401001;20706,288
0931501001;1502;0919401001;20706,288
0931501001;703;0925001001;24286,162
0931501001;737;0935001001;29679,094
0931501001;1498;0937701001;18694,152
0931501001;1403;0938401001;25487,828
0931501001;724;0990701001;20876,054
0931601001;396;0909101001;13916,270
0931601001;737;0935001001;12390,110
0931601001;703;0925001001;16387,179
0931601001;276;0936301001;28071,431
0931601001;1403;0938401001;25081,021
0931601001;1345;3401701001;15638,655
0931601001;448;3402201001;24113,863
0931601001;693;3407401001;26074,602
0931601001;1492;3410801001;28412,615
0931601001;1440;3418201001;18657,948
0931601001;1265;3423801001;27167,824
0931701001;634;0921101001;9384,855
0931701001;1484;3408301001;12624,642
0931701001;396;0909101001;27455,872
0931701001;276;0936301001;21226,110
0931701001;349;0942701001;18361,200
0931701001;403;3400501001;18620,190
0931701001;1486;3490101001;18337,885
0931801001;323;0904801001;26576,112
0931801001;1101;0911301001;29003,777
0931801001;390;0917701001;24840,460
0931801001;1518;0927401001;15181,399
0931801001;733;0928901001;26105,939
0931801001;1426;0933001001;15556,957
0931801001;1412;0942501001;29588,128
0932101001;115;0932101001;0,000
0932101001;286;0932101001;0,000
0932101001;1293;0925601001;7516,033
0932101001;108;0936901001;14810,809
0932101001;329;0936901001;14810,809
0932101001;456;0901801004;19734,790
0932101001;1303;0901801004;19734,790
0932101001;970;0901801005;20312,140
0932101001;346;0901801008;19905,975
0932101001;458;0901802001;19699,620
0932101001;942;0901802005;15999,222
0932101001;719;0901803003;21114,630
0932101001;1105;0901803008;20267,748
0932101001;1132;0914101001;21554,069
0932101001;1474;0915101001;21340,474
0932101001;1416;0921801001;23596,362
0932101001;1365;0939001001;18211,577
0932101001;105;4711402002;22511,034
0932101001;1393;4711402002;22511,034
0932101002;115;0932101001;534,343
0932101002;286;0932101001;534,343
0932101002;1293;0925601001;7690,828
0932101002;108;0936901001;14320,874
0932101002;329;0936901001;14320,874
0932101002;456;0901801004;19354,935
0932101002;1303;0901801004;19354,935
0932101002;970;0901801005;19928,057
0932101002;346;0901801008;19510,759
0932101002;458;0901802001;19290,619
0932101002;942;0901802005;15548,106
0932101002;719;0901803003;20703,798
0932101002;1105;0901803008;19854,992
0932101002;1132;0914101001;21234,536
0932101002;1474;0915101001;20813,101
0932101002;1416;0921801001;23365,065
0932101002;1365;0939001001;17940,006
0932101002;105;4711402002;23042,020
0932101002;1393;4711402002;23042,020
0932301001;635;0905601001;12201,040
0932301001;361;0905601003;9747,028
0932301001;323;0904801001;28024,647
0932301001;716;0923801001;15442,735
0932301001;687;0925101001;27277,156
0932301001;330;0939401001;25918,547
0932301001;466;0941201001;28771,849
0932301001;447;0990501001;29235,226
0932301001;1276;0990601001;18690,179
0932501001;737;0935001001;13294,855
0932501001;1403;0938401001;10612,011
0932501001;104;0919401001;16781,809
0932501001;1502;0919401001;16781,809
0932501001;703;0925001001;25334,083
0932501001;1293;0925601001;28862,888
0932501001;108;0936901001;24153,116
0932501001;329;0936901001;24153,116
0932501001;1365;0939001001;15582,868
0932501001;448;3402201001;20700,984
0932501001;1440;3418201001;28164,557
0932601001;133;0905902002;11292,733
0932601001;1284;0905902002;11292,733
0932601001;732;0905902005;11376,791
0932601001;1530;0905903003;12469,793
0932601001;121;0905903005;14375,948
0932601001;1270;0905903005;14375,948
0932601001;351;0905903008;12733,646
0932601001;387;0905905005;11001,533
0932601001;260;0905905007;10669,205
0932601001;145;0905905013;10077,696
0932601001;365;0905905013;10077,696
0932601001;648;0905905017;10147,966
0932601001;1508;0905905027;11165,189
0932601001;435;0905905041;9057,145
0932601001;1477;0905905043;9242,805
0932601001;1294;0905905045;9367,336
0932601001;694;0905906011;11820,797
0932601001;652;0905907007;9482,732
0932601001;1529;0905908003;14102,339
0932601001;380;0905909003;8644,876
0932601001;1427;0905909035;8519,681
0932601001;151;0905909038;9126,400
0932601001;356;0905909041;7636,300
0932601001;1445;0905909042;8851,538
0932601001;1107;0905909044;9070,677
0932601001;1253;0908601001;8858,243
0932601001;1257;0908601001;8858,243
0932601001;390;0917701001;14852,246
0932601001;724;0990701001;14671,603
0932601001;1251;0902301001;21943,553
0932601001;635;0905601001;25677,254
